Date,Team,TeamLocation,TeamScore,Opponent,OpponentScore,OpponentLocation,NeutralSite,TeamResult,TeamDifferential,OpponentDifferential,
1/17/15,Austin Peay,Home,83,Belmont,89,Away,,Loss,-8.03,4.13,
1/17/15,Michigan,Home,56,Northwestern,54,Away,,Win,0.72,-1.09,
1/17/15,UC Riverside,Home,66,Hawaii,62,Away,,Win,-0.81,4.69,
1/17/15,Presbyterian,Home,65,Charleston So,73,Away,,Loss,-7.38,5.2,
1/17/15,Creighton,Home,65,Providence,74,Away,,Loss,0.42,4.73,
1/17/15,Houston Bap,Home,74,New Orleans,73,Away,,Win,-1.25,-2.45,
1/17/15,Oral Roberts,Home,62,IPFW,58,Away,,Win,1.19,3.17,
1/17/15,Alabama,Home,48,Kentucky,70,Away,,Loss,2.69,20.94,
1/17/15,Houston,Home,65,Tulane,68,Away,,Loss,-1.16,-0.35,
1/17/15,LSU,Home,64,Texas A&M,67,Away,,Loss,5.97,4.97,
1/17/15,Stetson,Home,65,North Florida,80,Away,,Loss,-7.29,7.94,
1/17/15,Dayton,Home,61,St Louis,45,Away,,Win,7.3,-6.56,
1/17/15,Minnesota,Home,89,Rutgers,80,Away,,Win,6.55,-7.88,
1/17/15,South Florida,Home,58,Tulsa,75,Away,,Loss,-6.84,4.44,
1/17/15,Towson,Home,72,William & Mary,85,Away,,Loss,-1.44,6.53,
1/17/15,Xavier,Home,62,Marquette,58,Away,,Win,5.91,-1.94,
1/17/15,Louisville,Home,52,Duke,63,Away,,Loss,9.69,15.03,
1/17/15,Evansville,Home,41,Wichita St,61,Away,,Loss,4.68,13.91,
1/17/15,Florida St,Home,63,NC State,72,Away,,Loss,-0.33,4.97,
1/17/15,Lafayette,Home,76,American Univ,78,Away,,Loss,1.81,0.15,
1/17/15,Memphis,Home,99,UCF,79,Away,,Win,4.25,-5.73,
1/17/15,UMBC,Home,54,Vermont,71,Away,,Loss,-11.03,8.45,
1/17/15,VMI,Home,85,ETSU,79,Away,,Win,-0.43,2.03,
1/17/15,Citadel,Home,62,Furman,74,Away,,Loss,-4.63,-4.45,
1/17/15,Penn St,Home,77,Purdue,84,Away,,Loss,0.68,5.48,
1/17/15,Winthrop,Home,77,Radford,85,Away,,Loss,6.16,5.03,
1/17/15,Akron,Home,82,C Michigan,76,Away,,Win,5.11,10.55,
1/17/15,Pacific,Home,59,San Diego,57,Away,,Win,-3.84,1.84,
1/17/15,Kent,Home,69,Ohio,59,Away,,Win,3,-4.6,
1/17/15,E Michigan,Home,54,N Illinois,46,Away,,Win,5.97,-0.6,
1/17/15,Pepperdine,Home,67,Portland,63,Away,,Win,2.1,2.16,
1/17/15,Iowa St,Home,86,Kansas,81,Away,,Win,9.09,6.53,
1/17/15,Texas Tech,Home,42,TCU,62,Away,,Loss,-3.44,5.79,
1/17/15,Loy Marymount,Home,55,Gonzaga,72,Away,,Loss,-8.39,18.21,
1/17/15,Texas,Home,77,West Virginia,50,Away,,Win,7.55,7.09,
1/17/15,Old Dominion,Home,61,North Texas,50,Away,,Win,8.65,-2.84,
1/17/15,Southern Miss,Home,56,UAB,63,Away,,Loss,-8.14,1.18,
1/17/15,James Madison,Home,75,Elon,72,Away,,Win,-1.13,0,
1/17/15,ULL,Home,82,South Alabama,89,Away,,Loss,7.53,-4.94,
1/17/15,Florida Intl,Home,58,W Kentucky,65,Away,,Loss,-2.82,4.25,
1/17/15,Alcorn St,Home,87,MS Valley St,67,Away,,Win,-9.59,-16.28,
1/17/15,Toledo,Home,78,W Michigan,81,Away,,Loss,4.24,2.3,
1/17/15,Charlotte,Home,68,Rice,73,Away,,Loss,1.41,-1.72,
1/17/15,Cornell,Home,45,Columbia,48,Away,,Loss,1,2.82,
1/17/15,Appalachian St,Home,74,Georgia St,69,Away,,Win,-6.62,9.59,
1/17/15,Central Conn,Home,54,Bryant,70,Away,,Loss,-10.94,-1.35,
1/17/15,SMU,Home,77,East Carolina,54,Away,,Win,9.67,-1.82,
1/17/15,North Dakota,Home,78,N Colorado,88,Away,,Loss,-5.63,1.3,
1/17/15,Drake,Home,84,Indiana St,78,Away,,Win,-7.29,-1.32,
1/17/15,Dartmouth,Home,62,NJIT,53,Away,,Win,0.75,4.52,
1/17/15,Missouri KC,Home,64,Chicago St,62,Away,,Win,-1.15,-8.13,
1/17/15,Detroit,Home,64,WI Green Bay,70,Away,,Loss,-0.03,8.09,
1/17/15,UT San Antonio,Home,55,UTEP,73,Away,,Loss,0.3,6.03,
1/17/15,Louisiana Tech,Home,75,MTSU,68,Away,,Win,8.06,1.43,
1/17/15,Campbell,Home,65,UNC Asheville,69,Away,,Loss,-2.47,1.9,
1/17/15,Northwestern LA,Home,96,Lamar,84,Away,,Win,1.81,0.47,
1/17/15,Maryland,Home,75,Michigan St,59,Away,,Win,6.24,8.47,
1/17/15,Mercer,Home,80,Samford,56,Away,,Win,4.18,-2.66,
1/17/15,Bowling Green,Home,58,Ball St,46,Away,,Win,4.52,-3.63,
1/17/15,Navy,Home,53,Colgate,65,Away,,Loss,-3.34,1.58,
1/17/15,Clemson,Home,66,Syracuse,53,Away,,Win,0.55,4.23,
1/17/15,Pittsburgh,Home,70,Georgia Tech,65,Away,,Win,1.67,-1.29,
1/17/15,Duquesne,Home,64,VA Commonwealth,70,Away,,Loss,-2.9,6.97,
1/17/15,La Salle,Home,60,Fordham,49,Away,,Win,0.94,-4.16,
1/17/15,Iowa,Home,76,Ohio St,67,Away,,Win,7.53,13.42,
1/17/15,Brown,Home,62,Yale,80,Away,,Loss,-3.1,7.28,
1/17/15,Kennesaw,Home,77,Lipscomb,91,Away,,Loss,-10.5,-2.9,
1/17/15,Notre Dame,Home,75,Miami FL,70,Away,,Win,13.18,5.27,
1/17/15,Lehigh,Home,69,Holy Cross,64,Away,,Win,1.4,-1.3,
1/17/15,SC Upstate,Home,65,N Kentucky,66,Away,,Loss,11.5,1.27,
1/17/15,Boston College,Home,51,Virginia,66,Away,,Loss,-1.63,14.59,
1/17/15,Massachusetts,Home,60,Rhode Island,56,Away,,Win,-1.09,7.81,
1/17/15,Hofstra,Home,74,UNC Wilmington,79,Away,,Loss,8.61,1.77,
1/17/15,Buffalo,Home,77,Miami OH,68,Away,,Win,6.72,-3.22,
1/17/15,Kansas St,Home,63,Baylor,61,Away,,Win,-0.81,9.15,
1/17/15,Delaware,Home,62,Drexel,66,Away,,Loss,-6.07,-4.77,
1/17/15,Binghamton,Home,66,New Hampshire,73,Away,,Loss,-8.72,5.87,
1/17/15,Morehead St,Home,62,E Illinois,65,Away,,Loss,4.85,-0.97,
1/17/15,Georgia,Home,73,Florida,61,Away,,Win,4.16,3.61,
1/17/15,Maine,Home,39,Stony Brook,82,Away,,Loss,-14.4,5.59,
1/18/15,DePaul,Home,71,St John's,67,Away,,Win,-4.19,3.59,
1/18/15,St Bonaventure,Home,70,St Joseph's PA,61,Away,,Win,2.58,-2.81,
1/18/15,NE Omaha,Home,84,IUPUI,89,Away,,Loss,-1.03,-6.35,
1/18/15,St Francis PA,Home,59,St Francis NY,60,Away,,Loss,0.45,4.88,
1/18/15,Marist,Home,71,Quinnipiac,72,Away,,Loss,-7.63,2.2,
1/18/15,North Carolina,Home,68,Virginia Tech,53,Away,,Win,9.51,-4.03,
1/18/15,Washington,Home,85,Oregon,77,Away,,Win,0.74,4.82,
1/18/15,Monmouth NJ,Home,77,Fairfield,70,Away,,Win,0.73,-6.32,
1/18/15,New Mexico,Home,59,Boise St,69,Away,,Loss,1.77,10.48,
1/18/15,Oakland,Home,83,Albion,68,Away,,Win,-0.81,0,
1/18/15,Loyola MD,Home,91,Boston Univ,86,Away,,Win,-7.37,-1.67,
1/18/15,Northern Iowa,Home,60,Missouri St,46,Away,,Win,11.06,-4.48,
1/18/15,S Illinois,Home,59,Loyola-Chicago,52,Away,,Win,-2.3,1.72,
1/18/15,Robert Morris,Home,85,Sacred Heart,65,Away,,Win,1.27,-0.22,
1/18/15,Manhattan,Home,79,Rider,82,Away,,Loss,2.38,1.66,
1/18/15,Canisius,Home,78,Iona,74,Away,,Win,1.93,6.79,
1/18/15,Illinois,Home,74,Indiana,80,Away,,Loss,6.31,6.06,
1/18/15,Niagara,Home,70,Siena,74,Away,,Loss,-7.47,-4.03,
1/19/15,ULL,Home,55,ULM,57,Away,,Loss,7.53,4.58,
1/19/15,Norfolk St,Home,74,NC A&T,60,Away,,Win,4.15,-7.13,
1/19/15,TX Southern,Home,67,Jackson St,54,Away,,Win,0.74,-2.84,
1/19/15,UT Arlington,Home,66,Texas St,55,Away,,Win,0.45,1.65,
1/19/15,Lamar,Home,57,SE Louisiana,50,Away,,Win,0.47,-2.85,
1/19/15,Houston Bap,Home,84,Cent Arkansas,61,Away,,Win,-1.25,-16.9,
1/19/15,Hampton,Home,52,NC Central,59,Away,,Loss,-0.85,14.41,
1/19/15,SF Austin,Home,79,New Orleans,54,Away,,Win,14.88,-2.45,
1/19/15,Georgetown,Home,78,Villanova,58,Away,,Win,6.06,15.38,
1/19/15,Clemson,Home,55,Florida St,59,Away,,Loss,0.55,-0.33,
1/19/15,ETSU,Home,90,Tusculum,52,Away,,Win,2.03,0,
1/19/15,Southern Univ,Home,79,MS Valley St,55,Away,,Win,0.94,-16.28,
1/19/15,Troy,Home,64,Appalachian St,69,Away,,Loss,-2.31,-6.62,
1/19/15,Arkansas St,Home,54,Georgia St,60,Away,,Loss,-5.14,9.59,
1/19/15,Kansas,Home,85,Oklahoma,78,Away,,Win,6.53,9.19,
1/19/15,Prairie View,Home,74,Grambling,60,Away,,Win,-2.09,-20.55,
1/19/15,New Hampshire,Home,67,MA Lowell,64,Away,,Win,5.87,-5.1,
1/19/15,Northeastern,Home,69,Detroit,81,Away,,Loss,3.59,-0.03,
1/19/15,TCU,Home,48,Texas,66,Away,,Loss,5.79,7.55,
1/19/15,Morgan St,Home,58,Bethune-Cookman,65,Away,,Loss,-9.71,-3.25,
1/19/15,South Alabama,Home,66,Ark Little Rock,64,Away,,Win,-4.94,-1.1,
1/19/15,Alcorn St,Home,49,Ark Pine Bluff,54,Away,,Loss,-9.59,-7.13,
1/19/15,Maine,Home,55,NJIT,65,Away,,Loss,-14.4,4.52,
1/19/15,UMBC,Home,63,Hartford,65,Away,,Loss,-11.03,-2.2,
1/19/15,Coppin St,Home,87,Florida A&M,75,Away,,Win,-10.94,-17.52,
1/19/15,Charleston So,Home,82,UNC Asheville,75,Away,,Win,5.2,1.9,
1/19/15,Delaware St,Home,59,Savannah St,50,Away,,Win,-1.51,-10.13,
1/19/15,MD E Shore,Home,72,S Carolina St,73,Away,,Loss,0.59,-7.21,
1/19/15,High Point,Home,72,Longwood,67,Away,,Win,5.52,-5.29,
1/19/15,Duke,Home,79,Pittsburgh,65,Away,,Win,15.03,1.67,
1/19/15,Vermont,Home,64,Binghamton,44,Away,,Win,8.45,-8.72,
1/19/15,Stony Brook,Home,47,Albany NY,64,Away,,Loss,5.59,5.28,
1/20/15,Drake,Home,56,Illinois St,64,Away,,Loss,-7.29,6.15,
1/20/15,Nebraska,Home,52,Minnesota,49,Away,,Win,-1.68,6.55,
1/20/15,WI Milwaukee,Home,67,Wright St,41,Away,,Win,-3.8,-3.81,
1/20/15,Georgia,Home,69,Mississippi,64,Away,,Win,4.16,5.13,
1/20/15,WI Green Bay,Home,78,IL Chicago,55,Away,,Win,8.09,-5.53,
1/20/15,Air Force,Home,45,San Diego St,77,Away,,Loss,0.65,8.65,
1/20/15,Nevada,Home,54,Utah St,70,Away,,Loss,-6.03,2.94,
1/20/15,Kentucky,Home,65,Vanderbilt,57,Away,,Win,20.94,6.16,
1/20/15,Wisconsin,Home,82,Iowa,50,Away,,Win,15.76,7.53,
1/20/15,South Carolina,Home,62,Tennessee,66,Away,,Loss,3.03,-0.94,
1/20/15,Bryant,Home,57,Harvard,66,Away,,Loss,-1.35,6.93,
1/20/15,Florida,Home,61,LSU,79,Away,,Loss,3.61,5.97,
1/20/15,Syracuse,Home,69,Boston College,61,Away,,Win,4.23,-1.63,
1/20/15,Rutgers,Home,50,Michigan,54,Away,,Loss,-7.88,0.72,
1/20/15,Iowa St,Home,77,Kansas St,71,Away,,Win,9.09,-0.81,
1/20/15,McNeese St,Home,63,Abilene Chr,56,Away,,Win,-1.81,-6.77,
1/20/15,TAM C. Christi,Home,88,Northwestern LA,76,Away,,Win,2.25,1.81,
1/20/15,Nicholls St,Home,39,Sam Houston St,62,Away,,Loss,-8,14.42,
1/20/15,Youngstown St,Home,62,Valparaiso,77,Away,,Loss,-3.34,10.55,
1/20/15,Davidson,Home,77,Dayton,60,Away,,Win,10.94,7.3,
1/21/15,Loyola-Chicago,Home,56,Evansville,65,Away,,Loss,1.72,4.68,
1/21/15,Northern Iowa,Home,66,Indiana St,60,Away,,Win,11.06,-1.32,
1/21/15,Loyola MD,Home,61,Bucknell,75,Away,,Loss,-7.37,-0.03,
1/21/15,Denver,Home,73,Oral Roberts,66,Away,,Win,-0.83,1.19,
1/21/15,Baylor,Home,81,Huston-Tillot,61,Away,,Win,9.15,0,
1/21/15,Delaware,Home,84,William & Mary,80,Away,,Win,-6.07,6.53,
1/21/15,Texas A&M,Home,62,Missouri,50,Away,,Win,4.97,-7.44,
1/21/15,St Joseph's PA,Home,62,Massachusetts,56,Away,,Win,-2.81,-1.09,
1/21/15,Hofstra,Home,86,Drexel,58,Away,,Win,8.61,-4.77,
1/21/15,N Illinois,Home,64,Akron,61,Away,,Win,-0.6,5.11,
1/21/15,Auburn,Home,71,Mississippi St,78,Away,,Loss,-4.14,-1.72,
1/21/15,Illinois,Home,66,Purdue,57,Away,,Win,6.31,5.48,
1/21/15,UNLV,Home,69,New Mexico,71,Away,,Loss,3.79,1.77,
1/21/15,Boise St,Home,86,San Jose St,36,Away,,Win,10.48,-15.8,
1/21/15,Utah,Home,86,Washington St,64,Away,,Win,15.16,-5.94,
1/21/15,Oklahoma St,Home,63,Texas Tech,43,Away,,Win,5,-3.44,
1/21/15,Missouri St,Home,53,Wichita St,76,Away,,Loss,-4.48,13.91,
1/21/15,Butler,Home,64,Creighton,61,Away,,Win,8.38,0.42,
1/21/15,Tulane,Home,52,SMU,66,Away,,Loss,-0.35,9.67,
1/21/15,Tulsa,Home,73,Memphis,55,Away,,Win,4.44,4.25,
1/21/15,Cincinnati,Home,67,Houston,54,Away,,Win,7.09,-1.16,
1/21/15,Army,Home,65,Colgate,63,Away,,Win,0.03,1.58,
1/21/15,S Dakota St,Home,82,IPFW,53,Away,,Win,9.09,3.17,
1/21/15,St Peter's,Home,55,Quinnipiac,63,Away,,Loss,0.97,2.2,
1/21/15,Holy Cross,Home,74,Lafayette,73,Away,,Win,-1.3,1.81,
1/21/15,S Illinois,Home,70,Bradley,59,Away,,Win,-2.3,-4.36,
1/21/15,Col Charleston,Home,56,UNC Wilmington,58,Away,,Loss,-5.97,1.77,
1/21/15,Kent,Home,67,Toledo,60,Away,,Win,3,4.24,
1/21/15,Lehigh,Home,61,Navy,47,Away,,Win,1.4,-3.34,
1/21/15,St John's,Home,60,Marquette,57,Away,,Win,3.59,-1.94,
1/21/15,Wake Forest,Home,71,North Carolina,87,Away,,Loss,-3.06,9.51,
1/21/15,Michigan St,Home,66,Penn St,60,Away,,Win,8.47,0.68,
1/21/15,Penn,Home,56,Monmouth NJ,71,Away,,Loss,-6.96,0.73,
1/21/15,C Michigan,Home,84,Buffalo,73,Away,,Win,10.55,6.72,
1/21/15,Bowling Green,Home,74,E Michigan,58,Away,,Win,4.52,5.97,
1/21/15,Boston Univ,Home,59,American Univ,54,Away,,Win,-1.67,0.15,
1/21/15,Ball St,Home,73,Ohio,82,Away,,Loss,-3.63,-4.6,
1/21/15,Miami OH,Home,58,W Michigan,69,Away,,Loss,-3.22,2.3,
1/22/15,Edwardsville,Home,69,Austin Peay,65,Away,,Win,0.89,-8.03,
1/22/15,Jacksonville St,Home,71,E Kentucky,67,Away,,Win,-6.03,8.9,
1/22/15,ULM,Home,57,UT Arlington,61,Away,,Loss,4.58,0.45,
1/22/15,Missouri KC,Home,66,CS Bakersfield,63,Away,,Win,-1.15,2.18,
1/22/15,North Texas,Home,73,Louisiana Tech,66,Away,,Win,-2.84,8.06,
1/22/15,Texas St,Home,43,Ga Southern,45,Away,,Loss,1.65,7.97,
1/22/15,Ark Little Rock,Home,73,Troy,65,Away,,Win,-1.1,-2.31,
1/22/15,ULL,Home,96,Arkansas St,59,Away,,Win,7.53,-5.14,
1/22/15,Belmont,Home,72,TN Martin,67,Away,,Win,4.13,4.73,
1/22/15,Maine,Home,59,UMBC,76,Away,,Loss,-14.4,-11.03,
1/22/15,Appalachian St,Home,64,South Alabama,53,Away,,Win,-6.62,-4.94,
1/22/15,Fairfield,Home,50,Canisius,64,Away,,Loss,-6.32,1.93,
1/22/15,Lipscomb,Home,80,Jacksonville,77,Away,,Win,-2.9,-7.66,
1/22/15,Northeastern,Home,82,James Madison,59,Away,,Win,3.59,-1.13,
1/22/15,Rhode Island,Home,59,La Salle,47,Away,,Win,7.81,0.94,
1/22/15,Miami FL,Home,65,NC State,60,Away,,Win,5.27,4.97,
1/22/15,Chicago St,Home,67,Seattle,75,Away,,Loss,-8.13,0.61,
1/22/15,Virginia,Home,57,Georgia Tech,28,Away,,Win,14.59,-1.29,
1/22/15,IUPUI,Home,61,N Dakota St,69,Away,,Loss,-6.35,2.94,
1/22/15,W Illinois,Home,58,South Dakota,68,Away,,Loss,-8.43,-0.09,
1/22/15,Weber St,Home,63,Portland St,69,Away,,Loss,-1.03,-0.52,
1/22/15,Cal Poly SLO,Home,66,CS Fullerton,55,Away,,Win,1.07,-5.29,
1/22/15,CS Northridge,Home,49,UC Irvine,80,Away,,Loss,-5.36,5.58,
1/22/15,San Francisco,Home,71,Pepperdine,59,Away,,Win,1.5,2.1,
1/22/15,Colorado,Home,50,Washington,52,Away,,Loss,0.81,0.74,
1/22/15,Idaho,Home,63,North Dakota,71,Away,,Loss,1.07,-5.63,
1/22/15,California,Home,44,Arizona St,79,Away,,Loss,-0.79,3,
1/22/15,Hawaii,Home,84,UC Davis,76,Away,,Win,4.69,6.71,
1/22/15,Oregon,Home,75,USC,67,Away,,Win,4.82,-4,
1/22/15,Santa Barbara,Home,83,UC Riverside,75,Away,,Win,4.69,-0.81,
1/22/15,Gonzaga,Home,68,St Mary's CA,47,Away,,Win,18.21,5.6,
1/22/15,W Kentucky,Home,71,UTEP,66,Away,,Win,4.25,6.03,
1/22/15,Stanford,Home,82,Arizona,89,Away,,Loss,4.72,17.82,
1/22/15,New Mexico St,Home,85,Grand Canyon,63,Away,,Win,9.15,0.48,
1/22/15,Montana St,Home,79,Southern Utah,65,Away,,Win,-7.83,-4.66,
1/22/15,Montana,Home,64,Northern Arizona,57,Away,,Win,4.53,1.15,
1/22/15,Idaho St,Home,59,CS Sacramento,62,Away,,Loss,-4.6,2.9,
1/22/15,E Washington,Home,95,N Colorado,85,Away,,Win,7.12,1.3,
1/22/15,E Illinois,Home,62,Murray St,77,Away,,Loss,-0.97,11.38,
1/22/15,Oregon St,Home,66,UCLA,55,Away,,Win,1.71,3.97,
1/22/15,Indiana,Home,89,Maryland,70,Away,,Win,6.06,6.24,
1/22/15,Virginia Tech,Home,60,Notre Dame,85,Away,,Loss,-4.03,13.18,
1/22/15,Seton Hall,Home,60,DePaul,64,Away,,Loss,0.39,-4.19,
1/22/15,Connecticut,Home,67,UCF,60,Away,,Win,4.38,-5.73,
1/22/15,Temple,Home,73,South Florida,48,Away,,Win,4.21,-6.84,
1/22/15,Rider,Home,68,Iona,78,Away,,Loss,1.66,6.79,
1/22/15,Kennesaw,Home,88,Stetson,82,Away,,Win,-10.5,-7.29,
1/22/15,Chattanooga,Home,86,VMI,64,Away,,Win,5.75,-0.43,
1/22/15,N Kentucky,Home,66,North Florida,74,Away,,Loss,1.27,7.94,
1/22/15,Providence,Home,69,Xavier,66,Away,,Win,4.73,5.91,
1/22/15,SC Upstate,Home,68,FL Gulf Coast,71,Away,,Loss,11.5,4.53,
1/22/15,UAB,Home,81,Charlotte,76,Away,,Win,1.18,1.41,
1/22/15,Marshall,Home,68,UT San Antonio,82,Away,,Loss,-4.72,0.3,
1/22/15,TX Pan American,Home,54,Utah Valley,72,Away,,Loss,-8.13,-5.5,
1/22/15,Santa Clara,Home,65,Loy Marymount,62,Away,,Win,-3.41,-8.39,
1/22/15,Portland,Home,72,Pacific,69,Away,,Win,2.16,-3.84,
1/22/15,Elon,Home,51,Towson,53,Away,,Loss,0,-1.44,
1/22/15,MA Lowell,Home,45,Stony Brook,65,Away,,Loss,-5.1,5.59,
1/22/15,Oakland,Home,66,WI Milwaukee,53,Away,,Win,-0.81,-3.8,
1/22/15,MTSU,Home,68,Old Dominion,58,Away,,Win,1.43,8.65,
1/22/15,Rice,Home,58,Southern Miss,56,Away,,Win,-1.72,-8.14,
1/22/15,ETSU,Home,70,Citadel,59,Away,,Win,2.03,-4.63,
1/22/15,Mt St Mary's,Home,59,Robert Morris,63,Away,,Loss,-1.73,1.27,
1/22/15,Northwestern,Home,67,Ohio St,69,Away,,Loss,-1.09,13.42,
1/22/15,Sacred Heart,Home,78,F Dickinson,77,Away,,Win,-0.22,-6,
1/22/15,Bryant,Home,74,Long Island,69,Away,,Win,-1.35,-3.77,
1/22/15,Arkansas,Home,93,Alabama,91,Away,,Win,7.88,2.69,
1/22/15,New Hampshire,Home,73,Vermont,68,Away,,Win,5.87,8.45,
1/22/15,Tennessee Tech,Home,74,Morehead St,78,Away,,Loss,0.67,4.85,
1/22/15,Wagner,Home,63,St Francis PA,58,Away,,Win,-5.13,0.45,
1/22/15,Hartford,Home,53,Albany NY,62,Away,,Loss,-2.2,5.28,
1/22/15,Gardner Webb,Home,79,Longwood,67,Away,,Win,0.97,-5.29,
1/22/15,Presbyterian,Home,72,Campbell,70,Away,,Win,-7.38,-2.47,
1/22/15,Wofford,Home,74,Furman,49,Away,,Win,7.21,-4.45,
1/22/15,Samford,Home,89,UNC Greensboro,78,Away,,Win,-2.66,-1.42,
1/22/15,W Carolina,Home,60,Mercer,52,Away,,Win,-1.03,4.18,
1/22/15,Fordham,Home,59,G Washington,79,Away,,Loss,-4.16,5.82,
1/22/15,Duquesne,Home,97,St Bonaventure,100,Away,,Loss,-2.9,2.58,
1/22/15,Liberty,Home,56,Winthrop,71,Away,,Loss,-5.53,6.16,
1/22/15,UNC Asheville,Home,75,Coastal Car,65,Away,,Win,1.9,10.03,
1/22/15,Radford,Home,73,High Point,66,Away,,Win,5.03,5.52,
1/23/15,Cleveland St,Home,70,Detroit,66,Away,,Win,5.38,-0.03,
1/23/15,WI Green Bay,Home,51,Valparaiso,50,Away,,Win,8.09,10.55,
1/23/15,Stanford,Home,89,Arizona St,70,Away,,Win,4.72,3,
1/23/15,St Louis,Home,61,VA Commonwealth,63,Away,,Loss,-6.56,6.97,
1/23/15,Monmouth NJ,Home,69,Niagara,58,Away,,Win,0.73,-7.47,
1/23/15,Quinnipiac,Home,73,Manhattan,59,Away,,Win,2.2,2.38,
1/23/15,Siena,Home,69,Marist,60,Away,,Win,-4.03,-7.63,
1/24/15,Ark Little Rock,Home,68,UT Arlington,75,Away,,Loss,-1.1,0.45,
1/24/15,Oregon St,Home,59,USC,55,Away,,Win,1.71,-4,
1/24/15,Mississippi,Home,72,Florida,71,Away,,Win,5.13,3.61,
1/24/15,Vanderbilt,Home,75,LSU,79,Away,,Loss,6.16,5.97,
1/24/15,IPFW,Home,77,N Dakota St,71,Away,,Win,3.17,2.94,
1/24/15,SMU,Home,80,Houston,59,Away,,Win,9.67,-1.16,
1/24/15,Alabama St,Home,84,Alcorn St,60,Away,,Win,5.28,-9.59,
1/24/15,Chattanooga,Home,81,UNC Greensboro,72,Away,,Win,5.75,-1.42,
1/24/15,Savannah St,Home,68,Hampton,66,Away,,Win,-10.13,-0.85,
1/24/15,Rider,Home,59,Canisius,46,Away,,Win,1.66,1.93,
1/24/15,Ark Pine Bluff,Home,66,TX Southern,62,Away,,Win,-7.13,0.74,
1/24/15,High Point,Home,72,UNC Asheville,51,Away,,Win,5.52,1.9,
1/24/15,Wofford,Home,72,ETSU,64,Away,,Win,7.21,2.03,
1/24/15,Florida A&M,Home,50,Howard,59,Away,,Loss,-17.52,0.88,
1/24/15,S Carolina St,Home,63,Norfolk St,76,Away,,Loss,-7.21,4.15,
1/24/15,MS Valley St,Home,65,Prairie View,72,Away,,Loss,-16.28,-2.09,
1/24/15,NC A&T,Home,52,Delaware St,67,Away,,Loss,-7.13,-1.51,
1/24/15,Montana St,Home,64,Northern Arizona,71,Away,,Loss,-7.83,1.15,
1/24/15,F Dickinson,Home,76,Long Island,80,Away,,Loss,-6,-3.77,
1/24/15,ULM,Home,53,Ga Southern,57,Away,,Loss,4.58,7.97,
1/24/15,Lipscomb,Home,66,North Florida,75,Away,,Loss,-2.9,7.94,
1/24/15,E Illinois,Home,52,Austin Peay,56,Away,,Loss,-0.97,-8.03,
1/24/15,Bethune-Cookman,Home,70,MD E Shore,74,Away,,Loss,-3.25,0.59,
1/24/15,Radford,Home,84,Liberty,76,Away,,Win,5.03,-5.53,
1/24/15,C Michigan,Home,65,E Michigan,51,Away,,Win,10.55,5.97,
1/24/15,Abilene Chr,Home,61,Incarnate Word,77,Away,,Loss,-6.77,4.75,
1/24/15,Sam Houston St,Home,68,SF Austin,79,Away,,Loss,14.42,14.88,
1/24/15,Texas St,Home,58,Appalachian St,64,Away,,Loss,1.65,-6.62,
1/24/15,Baylor,Home,69,Oklahoma,58,Away,,Win,9.15,9.19,
1/24/15,Jacksonville St,Home,63,Morehead St,66,Away,,Loss,-6.03,4.85,
1/24/15,E Washington,Home,102,North Dakota,80,Away,,Win,7.12,-5.63,
1/24/15,Cent Arkansas,Home,61,Nicholls St,71,Away,,Loss,-16.9,-8,
1/24/15,Charleston So,Home,93,Gardner Webb,80,Away,,Win,5.2,0.97,
1/24/15,Troy,Home,55,Arkansas St,64,Away,,Loss,-2.31,-5.14,
1/24/15,Montana,Home,58,Southern Utah,56,Away,,Win,4.53,-4.66,
1/24/15,Weber St,Home,71,CS Sacramento,78,Away,,Loss,-1.03,2.9,
1/24/15,Idaho St,Home,80,Portland St,76,Away,,Win,-4.6,-0.52,
1/24/15,New Mexico St,Home,69,Utah Valley,44,Away,,Win,9.15,-5.5,
1/24/15,Tennessee St,Home,55,Belmont,63,Away,,Loss,-10.26,4.13,
1/24/15,Grambling,Home,63,Jackson St,74,Away,,Loss,-20.55,-2.84,
1/24/15,Alabama,Home,57,Auburn,55,Away,,Win,2.69,-4.14,
1/24/15,Tennessee Tech,Home,83,E Kentucky,81,Away,,Win,0.67,8.9,
1/24/15,Idaho,Home,83,N Colorado,79,Away,,Win,1.07,1.3,
1/24/15,California,Home,50,Arizona,73,Away,,Loss,-0.79,17.82,
1/24/15,Cal Poly SLO,Home,68,UC Riverside,49,Away,,Win,1.07,-0.81,
1/24/15,Hawaii,Home,72,UC Irvine,78,Away,,Loss,4.69,5.58,
1/24/15,Colorado St,Home,79,San Diego St,73,Away,,Win,8.58,8.65,
1/24/15,San Francisco,Home,69,Loy Marymount,70,Away,,Loss,1.5,-8.39,
1/24/15,CS Northridge,Home,58,Long Beach St,64,Away,,Loss,-5.36,-1,
1/24/15,Wyoming,Home,63,New Mexico,62,Away,,Win,5.71,1.77,
1/24/15,TN Martin,Home,70,SE Missouri St,53,Away,,Win,4.73,0.77,
1/24/15,Santa Barbara,Home,68,CS Fullerton,49,Away,,Win,4.69,-5.29,
1/24/15,New Orleans,Home,67,TAM C. Christi,71,Away,,Loss,-2.45,2.25,
1/24/15,Youngstown St,Home,77,IL Chicago,64,Away,,Win,-3.34,-5.53,
